SEQNO	SRC_FLD_INFO	MAPPING_INFO	CODE_NAME	CLASS_NAME	
3	DATA_TYPE	<NODATA>	<NODATA>	C005_req	
4	INSR_ORG_ID	<NODATA>	<NODATA>	C005_req	
0	kind_code	kind_code	<NODATA>	comm_ap02_req_map	
1	tx_code	tx_code	<NODATA>	comm_ap02_req_map	
2	sr_flag	sr_flag	<NODATA>	comm_ap02_req_map	
3	len	len	<NODATA>	comm_ap02_req_map	
4	senddata	senddata	<NODATA>	comm_ap02_req_map	
5	sendtime	sendtime	<NODATA>	comm_ap02_req_map	
6	remark	remark	<NODATA>	comm_ap02_req_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap02_0200_600001_req_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap02_0200_600001_req_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap02_0200_600001_req_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap02_0200_600001_req_map	
5	BNK_TYPE	<NODATA>	<NODATA>	C005_req	
6	BNK_ID	<NODATA>	<NODATA>	C005_req	
7	GRAM_C	<NODATA>	<NODATA>	C005_req	
8	TR_TC	<NODATA>	<NODATA>	C005_req	
9	SNR_FLAG	<NODATA>	<NODATA>	C005_req	
10	STAT	<NODATA>	<NODATA>	C005_req	
11	RSPN_C	<NODATA>	<NODATA>	C005_req	
12	GRAM_SEND_DD	<NODATA>	<NODATA>	C005_req	
13	GRAM_SEND_TIME	<NODATA>	<NODATA>	C005_req	
14	BNK_GRAM_NO	<NODATA>	<NODATA>	C005_req	
15	INSR_CO_GRAM_NO	<NODATA>	<NODATA>	C005_req	
16	TR_DD	<NODATA>	<NODATA>	C005_req	
17	ALL_GRAM_CNT	<NODATA>	<NODATA>	C005_req	
18	NOW_GRAM_ORD	<NODATA>	<NODATA>	C005_req	
19	INP_TMNO	<NODATA>	<NODATA>	C005_req	
20	BNK_FILLER	<NODATA>	<NODATA>	C005_req	
21	INSR_CO_FILLER	<NODATA>	<NODATA>	C005_req	
0	TR_ID	TR_ID	<NODATA>	C005_res	
1	SYS_ID	SYS_ID	<NODATA>	C005_res	
2	GRAM_LTH	GRAM_LTH	<NODATA>	C005_res	
3	DATA_TYPE	DATA_TYPE	<NODATA>	C005_res	
4	INSR_ORG_ID	INSR_ORG_ID	<NODATA>	C005_res	
5	BNK_TYPE	BNK_TYPE	<NODATA>	C005_res	
6	BNK_ID	BNK_ID	<NODATA>	C005_res	
7	GRAM_C	"0210"	<NODATA>	C005_res	
8	TR_TC	TR_TC	<NODATA>	C005_res	
9	SNR_FLAG	SNR_FLAG	<NODATA>	C005_res	
10	STAT	STAT	<NODATA>	C005_res	
11	RSPN_C	"000"	<NODATA>	C005_res	
12	GRAM_SEND_DD	GRAM_SEND_DD	<NODATA>	C005_res	
13	GRAM_SEND_TIME	GRAM_SEND_TIME	<NODATA>	C005_res	
14	BNK_GRAM_NO	BNK_GRAM_NO	<NODATA>	C005_res	
15	INSR_CO_GRAM_NO	INSR_CO_GRAM_NO	<NODATA>	C005_res	
16	TR_DD	TR_DD	<NODATA>	C005_res	
17	ALL_GRAM_CNT	ALL_GRAM_CNT	<NODATA>	C005_res	
18	NOW_GRAM_ORD	NOW_GRAM_ORD	<NODATA>	C005_res	
19	INP_TMNO	INP_TMNO	<NODATA>	C005_res	
20	BNK_FILLER	BNK_FILLER	<NODATA>	C005_res	
21	INSR_CO_FILLER	INSR_CO_FILLER	<NODATA>	C005_res	
0	BusinessArea	BusinessArea	<NODATA>	C005_0200_05510_breq	
1	BusinessArea.ACNO	BusinessArea.ACNO	<NODATA>	C005_0200_05510_breq	
2	BusinessArea.ACNOGB	BusinessArea.ACNOGB	<NODATA>	C005_0200_05510_breq	
3	BusinessArea.BCONTNO	BusinessArea.BCONTNO	<NODATA>	C005_0200_05510_breq	
4	BusinessArea.BRANCD	BusinessArea.BRANCD	<NODATA>	C005_0200_05510_breq	
5	BusinessArea.DEPORNM	BusinessArea.DEPORNM	<NODATA>	C005_0200_05510_breq	
6	BusinessArea.DEPORSSN	BusinessArea.DEPORSSN	<NODATA>	C005_0200_05510_breq	
7	BusinessArea.MSG200	BusinessArea.MSG200	<NODATA>	C005_0200_05510_breq	
8	BusinessArea.REL	BusinessArea.REL	<NODATA>	C005_0200_05510_breq	
9	BusinessArea.RTCD	BusinessArea.RTCD	<NODATA>	C005_0200_05510_breq	
10	BusinessArea.TRBANKCD	BusinessArea.TRBANKCD	<NODATA>	C005_0200_05510_breq	
11	BusinessArea.TRSFHOPDD	BusinessArea.TRSFHOPDD	<NODATA>	C005_0200_05510_breq	
12	BusinessArea	BusinessArea	<NODATA>	C005_0200_05510_breq	
0	BusinessArea	BusinessArea	<NODATA>	C005_0200_05510_bres	
1	BusinessArea.ACNO	BusinessArea.ACNO	<NODATA>	C005_0200_05510_bres	
2	BusinessArea.ACNOGB	BusinessArea.ACNOGB	<NODATA>	C005_0200_05510_bres	
3	BusinessArea.BCONTNO	BusinessArea.BCONTNO	<NODATA>	C005_0200_05510_bres	
4	BusinessArea.BRANCD	BusinessArea.BRANCD	<NODATA>	C005_0200_05510_bres	
5	BusinessArea.DEPORNM	BusinessArea.DEPORNM	<NODATA>	C005_0200_05510_bres	
6	BusinessArea.DEPORSSN	BusinessArea.DEPORSSN	<NODATA>	C005_0200_05510_bres	
7	BusinessArea.MSG200	BusinessArea.MSG200	<NODATA>	C005_0200_05510_bres	
8	BusinessArea.REL	BusinessArea.REL	<NODATA>	C005_0200_05510_bres	
9	BusinessArea.RTCD	BusinessArea.RTCD	<NODATA>	C005_0200_05510_bres	
10	BusinessArea.TRBANKCD	BusinessArea.TRBANKCD	<NODATA>	C005_0200_05510_bres	
11	BusinessArea.TRSFHOPDD	BusinessArea.TRSFHOPDD	<NODATA>	C005_0200_05510_bres	
12	BusinessArea	BusinessArea	<NODATA>	C005_0200_05510_bres	
0	HDRAGTCODE	<NODATA>	<NODATA>	C003_req	
1	HDRBAKCLS	<NODATA>	<NODATA>	C003_req	
2	HDRBAKDOCSEQ	<NODATA>	<NODATA>	C003_req	
3	HDRBAKEXT	<NODATA>	<NODATA>	C003_req	
4	HDRBAKID	<NODATA>	<NODATA>	C003_req	
5	HDRBIZCODE	<NODATA>	<NODATA>	C003_req	
6	HDRCURDOC	<NODATA>	<NODATA>	C003_req	
7	HDRDATGBN	<NODATA>	<NODATA>	C003_req	
8	HDRDOCCODE	<NODATA>	<NODATA>	C003_req	
9	HDRDOCLEN	<NODATA>	<NODATA>	C003_req	
10	HDRDOCSTATUS	<NODATA>	<NODATA>	C003_req	
11	HDRINSDOCSEQ	<NODATA>	<NODATA>	C003_req	
12	HDRINSEXT	<NODATA>	<NODATA>	C003_req	
13	HDRINSID	<NODATA>	<NODATA>	C003_req	
14	HDRRETCODE	<NODATA>	<NODATA>	C003_req	
15	HDRSNDDATE	<NODATA>	<NODATA>	C003_req	
16	HDRSNDTIME	<NODATA>	<NODATA>	C003_req	
17	HDRSYSID	<NODATA>	<NODATA>	C003_req	
18	HDRTOTDOC	<NODATA>	<NODATA>	C003_req	
19	HDRTRAFLAG	<NODATA>	<NODATA>	C003_req	
20	HDRTRXID	<NODATA>	<NODATA>	C003_req	
21	HDRTXNDATE	<NODATA>	<NODATA>	C003_req	
0	HDRAGTCODE	HDRAGTCODE	<NODATA>	C003_res	
1	HDRBAKCLS	HDRBAKCLS	<NODATA>	C003_res	
2	HDRBAKDOCSEQ	HDRBAKDOCSEQ	<NODATA>	C003_res	
3	HDRBAKEXT	HDRBAKEXT	<NODATA>	C003_res	
4	HDRBAKID	HDRBAKID	<NODATA>	C003_res	
5	HDRBIZCODE	HDRBIZCODE	<NODATA>	C003_res	
6	HDRCURDOC	HDRCURDOC	<NODATA>	C003_res	
7	HDRDATGBN	HDRDATGBN	<NODATA>	C003_res	
8	HDRDOCCODE	"0210"	<NODATA>	C003_res	
9	HDRDOCLEN	HDRDOCLEN	<NODATA>	C003_res	
10	HDRDOCSTATUS	HDRDOCSTATUS	<NODATA>	C003_res	
11	HDRINSDOCSEQ	HDRINSDOCSEQ	<NODATA>	C003_res	
12	HDRINSEXT	HDRINSEXT	<NODATA>	C003_res	
13	HDRINSID	HDRINSID	<NODATA>	C003_res	
14	HDRRETCODE	"000"	<NODATA>	C003_res	
15	HDRSNDDATE	HDRSNDDATE	<NODATA>	C003_res	
16	HDRSNDTIME	HDRSNDTIME	<NODATA>	C003_res	
17	HDRSYSID	HDRSYSID	<NODATA>	C003_res	
18	HDRTOTDOC	HDRTOTDOC	<NODATA>	C003_res	
19	HDRTRAFLAG	HDRTRAFLAG	<NODATA>	C003_res	
20	HDRTRXID	HDRTRXID	<NODATA>	C003_res	
21	HDRTXNDATE	HDRTXNDATE	<NODATA>	C003_res	
0	BusinessArea	BusinessArea	<NODATA>	C003_k0200_t055100_breq	
1	BusinessArea.ACNO	BusinessArea.ACNO	<NODATA>	C003_k0200_t055100_breq	
2	BusinessArea.ACNOGB	BusinessArea.ACNOGB	<NODATA>	C003_k0200_t055100_breq	
3	BusinessArea.BCONTNO	BusinessArea.BCONTNO	<NODATA>	C003_k0200_t055100_breq	
4	BusinessArea.BRANCD	BusinessArea.BRANCD	<NODATA>	C003_k0200_t055100_breq	
5	BusinessArea.DEPORNM	BusinessArea.DEPORNM	<NODATA>	C003_k0200_t055100_breq	
6	BusinessArea.DEPORSSN	BusinessArea.DEPORSSN	<NODATA>	C003_k0200_t055100_breq	
7	BusinessArea.MSG200	BusinessArea.MSG200	<NODATA>	C003_k0200_t055100_breq	
8	BusinessArea.REL	BusinessArea.REL	<NODATA>	C003_k0200_t055100_breq	
9	BusinessArea.RTCD	BusinessArea.RTCD	<NODATA>	C003_k0200_t055100_breq	
10	BusinessArea.TRBANKCD	BusinessArea.TRBANKCD	<NODATA>	C003_k0200_t055100_breq	
11	BusinessArea.TRSFHOPDD	BusinessArea.TRSFHOPDD	<NODATA>	C003_k0200_t055100_breq	
12	BusinessArea	BusinessArea	<NODATA>	C003_k0200_t055100_breq	
0	BusinessArea	BusinessArea	<NODATA>	C003_k0200_t055100_bres	
1	BusinessArea.ACNO	BusinessArea.ACNO	<NODATA>	C003_k0200_t055100_bres	
2	BusinessArea.ACNOGB	BusinessArea.ACNOGB	<NODATA>	C003_k0200_t055100_bres	
3	BusinessArea.BCONTNO	BusinessArea.BCONTNO	<NODATA>	C003_k0200_t055100_bres	
4	BusinessArea.BRANCD	BusinessArea.BRANCD	<NODATA>	C003_k0200_t055100_bres	
5	BusinessArea.DEPORNM	BusinessArea.DEPORNM	<NODATA>	C003_k0200_t055100_bres	
6	BusinessArea.DEPORSSN	BusinessArea.DEPORSSN	<NODATA>	C003_k0200_t055100_bres	
7	BusinessArea.MSG200	BusinessArea.MSG200	<NODATA>	C003_k0200_t055100_bres	
8	BusinessArea.REL	BusinessArea.REL	<NODATA>	C003_k0200_t055100_bres	
9	BusinessArea.RTCD	BusinessArea.RTCD	<NODATA>	C003_k0200_t055100_bres	
10	BusinessArea.TRBANKCD	BusinessArea.TRBANKCD	<NODATA>	C003_k0200_t055100_bres	
11	BusinessArea.TRSFHOPDD	BusinessArea.TRSFHOPDD	<NODATA>	C003_k0200_t055100_bres	
12	BusinessArea	BusinessArea	<NODATA>	C003_k0200_t055100_bres	
0	kind_code	"0210"	<NODATA>	comm_ap01_res_map	
1	tx_code	tx_code	<NODATA>	comm_ap01_res_map	
2	sr_flag	"R"	<NODATA>	comm_ap01_res_map	
3	senddata	senddata	<NODATA>	comm_ap01_res_map	
4	sendtime	sendtime	<NODATA>	comm_ap01_res_map	
5	remark	remark	<NODATA>	comm_ap01_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap01_0200_500001_res_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap01_0200_500001_res_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap01_0200_500001_res_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap01_0200_500001_res_map	
0	REG_NUMBER	REG_NUMBER	<NODATA>	ap01_0200_500001_req_map	
1	REG_GUBUN	REG_GUBUN	<NODATA>	ap01_0200_500001_req_map	
2	OWN_NAME	OWN_NAME	<NODATA>	ap01_0200_500001_req_map	
3	TAX_MAX	TAX_MAX	<NODATA>	ap01_0200_500001_req_map	
0	kind_code	kind_code	<NODATA>	comm_ap01_req_map	
1	tx_code	tx_code	<NODATA>	comm_ap01_req_map	
2	sr_flag	sr_flag	<NODATA>	comm_ap01_req_map	
3	senddata	senddata	<NODATA>	comm_ap01_req_map	
4	sendtime	sendtime	<NODATA>	comm_ap01_req_map	
5	remark	remark	<NODATA>	comm_ap01_req_map	
